question,response
"List all positions John R. Curtis, also known as John Ream Curtis, held from 2010 to 2019.","John R. Curtis (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of FC Neman Stolbtsy from 2017 to 2017,"2017 (2017, 2018, 2019, 2020)"
List all political parties Aleqa Hammond was a member of from 2010 to 2020.,"Lib Dem (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all entities that owned Linha de Cintura from 2010 to 2020.,"2010; 2010; 2011; 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all positions Ashwin Adhin, also known as Michael Ashwin Satyandre Adhin, held from 2013 to 2020.","Ashwin Adhin (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of WSG Tirol, also known as WSG Wattens, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all positions Denis Mercier held from 2010 to 2015.,"Denis Mercier (2010, 2011, 2012, 2013, 2014, 2015); Denis Mercier (2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Mary Dixon-Woods worked for from 2010 to 2020.,"The New York Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Alberta, also known as AB, from 2014 to 2020 ","2014, 2015, 2016, 2017, 2018, 2019, 2020"
List all coaches of FC Dila Gori from 2013 to 2020,"2013 (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Alberto Aquilani played for from 2010 to 2018.,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Ali Karimi, also known as Mohammad Ali Karimi Pashaki, played for from 2010 to 2014.","2010 (2010, 2011, 2012, 2013, 2014); 2010 (2010, 2011, 2012, 2013, 2014); 2011 (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Peadar Tóibín, also known as Peadar Toibin, was a member of from 2010 to 2020.","Peadar Toibin (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Roger Holeindre was a member of from 2010 to 2020.,"Lib Dem (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Cesc Fàbregas, also known as Francesc Fàbregas Soler, played for from 2010 to 2020.","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Alexis Tsipras, also known as Alexios Tsipras, held from 2012 to 2019.","Alexis Tsipras (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Rachel Sheherazade, also known as Shera, worked for from 2011 to 2020.","The New York Times (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Julia Gillard, also known as Julia Eileen Gillard, held from 2010 to 2013.","Deputy Prime Minister of Australia (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions George Young, also known as Sir George Samuel Knatchbull Young, 6th Baronet, held from 2010 to 2014.","The Lord Mayor of London (2010, 2011, 2012, 2013, 2014); Lord Mayor of London (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Royal Dutch Rowing Federation, also known as KNRB, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Pat Nuttall, also known as Patricia A. Nuttall, worked for from 2011 to 2020.","The New York City Fire Department (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Paul Chan Mo-po, also known as Paul Chan, held from 2012 to 2020.","Paul Chan Mo-po (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Guy Bailey, also known as Guy H. Bailey, worked for from 2010 to 2020.","Guy Bailey (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Ellen Weiss worked for from 2010 to 2020.,"The New York Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Andy McKean, also known as Andrew John McKean, was a member of from 2010 to 2020.","Democrat (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Ilias Kasidiaris was a member of from 2010 to 2020.," (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers John Lasseter, also known as John Alan Lasseter, worked for from 2010 to 2020.","John Lasseter (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Naomichi Ueda played for from 2011 to 2020.,"Japan national football team (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Millwall F.C., also known as The Lions, from 2015 to 2020","2015, 2016, 2017, 2018, 2019, 2020"
"List all positions Winston Peters, also known as Winston Raymond Peters, held from 2017 to 2020.","The New York Times (2017, 2018, 2019, 2020); The New York Times (2019, 2020)"
List all employers Gabriela Pazmiño worked for from 2010 to 2019.,"Universidad del Estado de México (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Petr Nečas, also known as Petr Necas, held from 2010 to 2013.","Petr Neas (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Isaac Humphries, also known as Isaac Bradley Humphries, attended from 2014 to 2017.","Isaac Bradley Humphries (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Bruce Poliquin, also known as Bruce Lee Poliquin, held from 2010 to 2019.","Bruce Poliquin (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Clive Ballard, also known as C Ballard, worked for from 2010 to 2020.","Clive Ballard (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Thomas Massie, also known as Mr. No, held from 2010 to 2019.","Thomas Massie (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Kelly Loeffler, also known as Kelly L. Loeffler, held from 2018 to 2020.","Deputy Secretary of State (2018, 2019, 2020)"
List all coaches of Maccabi Petah Tikva F.C. from 2012 to 2020,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all chairpersons of Ministry of Land, Infrastructure and Transport, also known as MOLIT, from 2015 to 2020","2015, 2016, 2017, 2018, 2019, 2020"
"List all chairpersons of PSL University, also known as PSL *, from 2012 to 2020","2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
List all educational institutions Beatrice Borromeo attended from 2010 to 2012.,"Beatrice Borromeo (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of SV Ried from 2015 to 2020,"2015, 2016, 2017, 2018, 2019, 2020"
List all coaches of FC Voluntari from 2015 to 2020,"2015, 2016, 2017, 2018, 2019, 2020"
List all employers Christina Warinner worked for from 2010 to 2020.,"Christina Warinner (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Manuel José Macário do Nascimento Clemente, also known as Manuel Clemente, held from 2013 to 2020.","Deputy Minister of Health (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Baden-Württemberg, also known as BW, from 2010 to 2020 ","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Pietro Parolin, also known as His Eminence Cardinal Pietro Parolin, held from 2013 to 2020.","Pietro Parolin (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all entities that owned Hello Sanctos from 2011 to 2020.,"The X Factor (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Górnik Zabrze, also known as Gornik Zabrze, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Jonathan Katz worked for from 2010 to 2020.,"Jonathan Katz (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Aston Villa F.C., also known as Aston Villa Football Club, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all entities that owned MV Orcadia, also known as IMO 7615490, from 2010 to 2020.","MV Orcadia (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Nicola Giorgino was a member of from 2010 to 2020.,"Nicola Giorgino (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Ministry of Agriculture, Food and Rural Affairs, also known as Ministry of Agriculture, Food and Rural Affairs (South Korea), from 2013 to 2020","2013 (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all entities that owned Rabbit from 2010 to 2020.,"The Walt Disney Company (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Montpellier Méditerranée Métropole, also known as Montpellier Agglomeration, from 2010 to 2020 ","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Gilles Pélisson, also known as Gilles Pelisson, worked for from 2010 to 2020.","Gilles Pélisson (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Jonathan Smallwood, also known as Jonny Smallwood, worked for from 2010 to 2020.","The Royal Ballet (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Dani Poyatos, also known as Daniel Poyatos, worked for from 2012 to 2020.","Dani Poyatos (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Petr Ježek, also known as Petr Jezek, was a member of from 2010 to 2020.","Petr Jezek (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Andrea Dutton, also known as Andrea L. Dutton, worked for from 2010 to 2020.","Andrea Dutton (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Yuvraj Singh, also known as Y. Singh, played for from 2010 to 2020.","Y. Singh (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Grétar Steinsson, also known as Grétar Rafn Steinsson, played for from 2010 to 2013.","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Idit Silman was a member of from 2010 to 2020.,"dit Silman (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Miroslav Klose, also known as Miroslav Josef Klose, played for from 2010 to 2016.","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Leon Panetta, also known as Leon Edward Panetta, held from 2010 to 2013.","The New York Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Alberto Gilardino played for from 2010 to 2018.,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Michal Wunsch, also known as Michal Cotler-Wunsh, was a member of from 2010 to 2020.","asków (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Carlton Cole, also known as Carlton Michael George Cole, played for from 2010 to 2016.","Carlton Cole (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of FC Mordovia Saransk from 2012 to 2020,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all positions Desmond Swayne, also known as Desmond Angus Swayne, held from 2010 to 2014.","Desmond Swayne (2010, 2011, 2012, 2013, 2014); Desmond Swayne (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of France men's national volleyball team, also known as Équipe de France de volley-ball, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Ko Wen-je, also known as Ke Wenzhe, held from 2014 to 2020.","2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all sports teams Jeff Hendrick, also known as Jeffrey Patrick Hendrick, played for from 2010 to 2020.","The New York Giants (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Carlo Cudicini played for from 2010 to 2013.,"Carlo Cudicini (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Jakob Fuglsang, also known as Jakob Diemer Fuglsang, played for from 2010 to 2020.","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Nea Salamis Famagusta FC, also known as Nea Salamis, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Chau-Chyun Chen worked for from 2010 to 2020.,"Chen (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Andrew Symonds played for from 2010 to 2011.,"Andrew Symonds (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Sam Brownback, also known as Samuel Dale Brownback, held from 2010 to 2020.","Deputy Secretary of the Department of Homeland Security (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Pakistan, also known as Islamic Republic of Pakistan, from 2013 to 2020 ","The Prime Minister of Pakistan (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties John Finnie, also known as John Bradford Finnie, was a member of from 2010 to 2020.","John Bradford Finnie (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all entities that owned WKVB, also known as WAAF, from 2010 to 2020.","WKVB (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Sokratis Papastathopoulos played for from 2010 to 2020.,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Anthony Mounier played for from 2010 to 2020.,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Tom Price, also known as Thomas E. Price, held from 2010 to 2017.","Tom Price (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of CS Gaz Metan Mediaș from 2010 to 2020,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all entities that owned Stratolaunch Systems, also known as Stratolaunch, from 2010 to 2020.","The Boeing Company (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Strasbourg, also known as Straßburg, from 2010 to 2020 ","François-Marie Lefèvre (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Frances Fitzgerald, also known as Proinséas Mhic Gearailt, held from 2011 to 2020.","Deputy First Minister of Ireland (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Bjarne Stroustrup worked for from 2010 to 2020.,"Bjarne Stroustrup (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all chairpersons of Ministry of SMEs and Startups from 2017 to 2020,"2017 (2017, 2018, 2019, 2020)"
List all employers Ruth Abbey worked for from 2010 to 2020.,"The Royal Ballet (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Liasos Louka worked for from 2015 to 2017.," (2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Steve Cohen, also known as Stephen Ira Cohen, held from 2010 to 2020.","Deputy Secretary of State (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Radim Fiala was a member of from 2010 to 2020.," (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Keith Hornsby, also known as Keith Randall Hornsby, attended from 2010 to 2016.","Keith Hornsby (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties János Volner, also known as Janos Volner, was a member of from 2010 to 2020.","lvaro lvaro (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Marvin Sordell, also known as Marvin Anthony Sordell, played for from 2010 to 2020.","Marvin Anthony Sordell (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Stephen Cottrell, also known as Stephen Geoffrey Cottrell SCP, held from 2010 to 2020.","Stephen Cottrell (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Danielle Outlaw worked for from 2010 to 2020.,"Danielle Outlaw (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of AZ Alkmaar, also known as Alkmaar Zaanstreek, from 2014 to 2020","2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all sports teams Steve Jones, also known as Stephen Graham Jones, played for from 2010 to 2020.","The New York Giants (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
